TRANSACTION_ID,WAREHOUSE_ID,TRANSACTION_TIMESTAMP,DATE,HOUR,ORDER_TYPE,ORDER_TYPE_CATEGORY,ORDER_CHANNEL,USER_ID,ACTION_CODE,ORDER_NUMBER,ORDER_LINE_ITEM,ARTICLE,DEVICE_CODE,SHIP_LINE_ID,GIFT_FLAG,FROM_AREA_CODE,TO_AREA_CODE,FROM_STORAGE_LOCATION,TO_STORAGE_LOCATION,ORDER_CATEGORY,INVENTORY_DETAIL_NUMBER,QUANTITY
00006XBCDV,DC01,2021-11-02 8:25:48 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614579,3410,92132188,109,SLN00EYBK3,0,PICK,RDTS000001,63-23-03-03,109,Replenishment,D000000FG9OE,1
00006XB23J,DC01,2021-11-02 8:09:32 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER16,LSTPCK,262897116,1,84572096,72,SLN00EYGKI,0,PICK,RDTS000001,34-12-01-01,72,eComm USA S321,D000000FG99I,1
00006XB2GH,DC01,2021-11-02 8:12:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614579,1800,81518004,27,SLN00EYBDV,0,PICK,RDTS000001,33-04-02-03,27,Replenishment,D000000FG9D3,3
00006XB1ZW,DC01,2021-11-02 8:08:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82614588,500,80198042,58,SLN00EYB6S,0,PICK,RDTS000001,74-10-03-02,58,Replenishment,D000000FG98M,1
00006XBJY6,DC01,2021-11-02 8:52:31 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER14,IDNTFY,262973956,2,85016002,99,SLN00F223T,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,eComm USA S321,D000000FGA9A,1
00006XBDSK,DC01,2021-11-02 8:35:03 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262898546,2,94421004,57,SLN00EYAJ7,0,PICK,RDTS000001,52-15-03-02,57,eComm Canada,D000000FG9UR,1
00006XB26W,DC01,2021-11-02 8:10:39 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82611105,940,94422044,35,SLN00EXOOD,0,PICK,RDTS000001,57-04-04-05,35,Replenishment,D000000FG9AQ,2
00006XB25T,DC01,2021-11-02 8:10:17 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82611098,2160,83652051,58,SLN00EXNZ6,0,PICK,RDTS000001,75-02-03-03,58,Replenishment,D000000FG9AB,1
00006XBKXQ,DC01,2021-11-02 8:58:57 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER4,ASSUMEDPCK,262900922,2,94505007,50,SLN00EYJ5Y,0,PICK,RDTS000001,02-04-02-01,50,eComm Canada,D000000FGAFQ,1
00006XBCB9,DC01,2021-11-02 8:24:58 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER25,PKOCLOSE,262864498,16,92519030,STNPACK-018,SLN00EY72Y,0,WRKS,PACK,STNPACK-018,STNPACK-018-STG,eComm USA S321,D000000FG5GI,1
00006XAZBW,DC01,2021-11-02 8:01:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614588,1170,95514013,109,SLN00EYB29,0,PICK,RDTS000001,44-22-03-03,109,Replenishment,D000000FG921,1
00006XB09I,DC01,2021-11-02 8:02:35 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,530,75116001,8,SLN00EYBHE,0,PICK,RDTS000001,17-02-02-01,8,Replenishment,D000000FG92S,4
00006XBJAQ,DC01,2021-11-02 8:48:04 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER24,PKOCLOSE,262899108,2,78462048,STNPACK-060,SLN00EY8XO,0,WRKS,PACK,STNPACK-060,STNPACK-060-STG,eComm Canada,D000000FG689,1
00006XAZCN,DC01,2021-11-02 8:02:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,1740,81361009,8,SLN00EYBE1,0,PICK,RDTS000001,16-01-02-02,8,Replenishment,D000000FG929,2
00006XBEFV,DC01,2021-11-02 8:40:32 AM,02-Nov-21,8,P03,P03,ECOMMERCE,USER16,LSTPCK,262889702,1,79960016,72,SLN00EYB0W,1,PICK,RDTS000001,65-17-03-02,72,eComm Canada,D000000FG9Y6,1
00006XBJCP,DC01,2021-11-02 8:48:39 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER11,ASSUMEDPCK,262899149,1,90747003,54,SLN00EYH27,0,PICK,RDTS000001,29-17-02-01,54,eComm USA S321,D000000FGA5P,1
00006XAYKV,DC01,2021-11-02 8:01:00 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,3250,91343010,8,SLN00EYBHV,0,PICK,RDTS000001,16-05-04-04,8,Replenishment,D000000FG914,1
00006XBE7J,DC01,2021-11-02 8:38:54 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614579,1400,80007004,35,SLN00EYBCB,0,PICK,RDTS000001,38-10-02-02,35,Replenishment,D000000FG9X0,2
00006XAYHY,DC01,2021-11-02 8:00:15 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82611098,3050,91310008,8,SLN00EXO1O,0,PICK,RDTS000001,16-08-02-02,8,Replenishment,D000000FG90C,1
00006XBJV6,DC01,2021-11-02 8:51:48 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614571,4140,95514032,12,SLN00EYEQL,0,PICK,RDTS000001,82-18-02-04,12,Replenishment,D000000FGA8J,2
00006XBJDX,DC01,2021-11-02 8:49:07 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262894880,1,78772043,67,SLN00EYASE,0,PICK,RDTS000001,83-18-04-05,67,eComm Canada,D000000FGA65,1
00006XB4UM,DC01,2021-11-02 8:15:09 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614590,920,90113001,35,SLN00EYB9Z,0,PICK,RDTS000001,62-02-02-04,35,Replenishment,D000000FG9FQ,1
00006XB292,DC01,2021-11-02 8:11:12 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262898558,7,92519021,67,SLN00EYAIW,0,PICK,RDTS000001,41-19-02-02,67,eComm Canada,D000000FG9BD,1
00006XBJAM,DC01,2021-11-02 8:48:04 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82611105,300,75116001,58,SLN00EXOPH,0,PICK,RDTS000001,17-02-02-01,58,Replenishment,D000000FGA4X,3
00006XBF6M,DC01,2021-11-02 8:41:09 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER22,PKOCLOSE,262884592,5,82907008,STNPACK-024,SLN00EY8B0,0,WRKS,PACK,STNPACK-024,STNPACK-024-STG,eComm USA S321,D000000FG7D7,1
00006XBCIS,DC01,2021-11-02 8:27:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614579,1920,81801019,109,SLN00EYBDJ,0,PICK,RDTS000001,65-05-04-06,109,Replenishment,D000000FFSWT,1
00006XBCKS,DC01,2021-11-02 8:28:22 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,2330,84576019,88,SLN00EXNZN,0,PICK,RDTS000001,13-06-01-02,88,Replenishment,D000000FG9QK,1
00006XB3VY,DC01,2021-11-02 8:13:59 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER8,PKOCLOSE,262877841,2,92028030,STNPACK-027,SLN00EY8AL,0,WRKS,PACK,STNPACK-027,STNPACK-027-STG,eComm USA S321,D000000FG6F4,1
00006XB3VQ,DC01,2021-11-02 8:13:55 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82611098,3760,96233013,8,SLN00EXO0V,0,PICK,RDTS000001,21-02-03-02,8,Replenishment,D000000FG9EC,1
00006XBB3R,DC01,2021-11-02 8:24:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614588,580,81615005,109,SLN00EYB6K,0,PICK,RDTS000001,62-02-03-03,109,Replenishment,D000000FG9N5,1
00006XBJPL,DC01,2021-11-02 8:50:51 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614576,2070,92026016,27,SLN00EYFBX,0,PICK,RDTS000001,73-18-03-03,27,Replenishment,D000000FGA7O,1
00006XBKYK,DC01,2021-11-02 8:59:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614571,100,63046002,27,SLN00EYF1U,0,PICK,RDTS000001,78-03-02-02,27,Replenishment,D000000FGAFV,1
00006XB1RZ,DC01,2021-11-02 8:06:43 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,3880,97349008,88,SLN00EXO17,0,PICK,RDTS000001,02-20-02-07,88,Replenishment,D000000FG96D,1
00006XBB3S,DC01,2021-11-02 8:24:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82614579,3290,91821018,88,SLN00EYBHR,0,PICK,RDTS000001,10-16-01-02,88,Replenishment,D000000FG9N6,1
00006XB89H,DC01,2021-11-02 8:20:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82611098,260,70656004,27,SLN00EXO4Y,0,PICK,RDTS000001,37-10-02-02,27,Replenishment,D000000FG9KS,1
00006XBJWD,DC01,2021-11-02 8:52:01 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,ASSUMEDPCK,262900013,3,84718031,111,SLN00EYGAM,0,PICK,RDTS000001,73-08-03-02,111,eComm Canada,D000000FGA8R,1
00006XB0CD,DC01,2021-11-02 8:03:28 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614594,250,78035006,12,SLN00EYB7H,0,PICK,RDTS000001,54-21-04-03,12,Replenishment,D000000FG93L,1
00006XBDP5,DC01,2021-11-02 8:33:49 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER16,ASSUMEDPCK,262900416,1,72955012,72,SLN00EYGN6,0,PICK,RDTS000001,60-17-03-01,72,eComm USA S321,D000000FG9U6,1
00006XB1W5,DC01,2021-11-02 8:07:37 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82611098,2930,90839015,8,SLN00EXNYK,0,PICK,RDTS000001,18-12-02-01,8,Replenishment,D000000FG97E,1
00006XB7TN,DC01,2021-11-02 8:18:09 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER14,IDNTFY,262975079,1,82967057,99,SLN00F25LH,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,eComm USA S321,D000000FG9IT,1
00006XBK2E,DC01,2021-11-02 8:53:09 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614576,610,79553005,27,SLN00EYFO2,0,PICK,RDTS000001,75-07-02-04,27,Replenishment,D000000FGAA0,1
00006XBCBH,DC01,2021-11-02 8:24:58 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER25,PKOCLOSE,262864498,4,91105002,STNPACK-018,SLN00EY73A,0,WRKS,PACK,STNPACK-018,STNPACK-018-STG,eComm USA S321,D000000FG5QK,1
00006XBB36,DC01,2021-11-02 8:24:04 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER26,IDNTFY,82544805,910,80040020,94,SLN00EZ53N,0,ADJS,EXPR,PERM-CRE-LOC,RTNS110221,Replenishment,D000000FG9MZ,1
00006XBKFE,DC01,2021-11-02 8:55:18 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER18,LSTPCK,82614580,2180,84974003,68,SLN00EYDXI,0,PICK,RDTS000001,45-01-01-01,68,Replenishment,D000000FGAC7,1
00006XBGIA,DC01,2021-11-02 8:44:03 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER18,ASSUMEDPCK,82614580,3090,92131014,68,SLN00EYDUZ,0,PICK,RDTS000001,34-12-02-01,68,Replenishment,D000000FGA18,1
00006XBCUE,DC01,2021-11-02 8:29:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614588,100,68755011,109,SLN00EYB58,0,PICK,RDTS000001,66-16-03-04,109,Replenishment,D000000FG9R8,1
00006XB22X,DC01,2021-11-02 8:09:28 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614579,2260,83418029,88,SLN00EYBKL,0,PICK,RDTS000001,03-14-01-06,88,Replenishment,D000000FG99F,1
00006XB85U,DC01,2021-11-02 8:19:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614579,930,78077163,88,SLN00EYBGA,0,PICK,RDTS000001,07-15-01-07,88,Replenishment,D000000FG9K2,1
00006XBJYP,DC01,2021-11-02 8:52:39 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262898575,1,84718041,7,SLN00EYGPQ,0,PICK,RDTS000001,69-16-02-05,7,eComm Canada,D000000FGA9H,1
00006XBCKE,DC01,2021-11-02 8:28:19 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,LSTPCK,262898577,1,84574049,50,SLN00EYGVN,0,PICK,RDTS000001,46-08-01-02,50,eComm Canada,D000000FG9QG,1
00006XB7G5,DC01,2021-11-02 8:17:51 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614588,540,81463002,27,SLN00EYB6O,0,PICK,RDTS000001,36-18-01-02,27,Replenishment,D000000FG9IG,1
00006XB0JT,DC01,2021-11-02 8:05:50 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER21,LSTPCK,262900620,3,81711011,54,SLN00EYGJW,0,PICK,RDTS000001,81-24-03-02,54,eComm Canada,D000000FG95Q,2
00006XBCHG,DC01,2021-11-02 8:27:13 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262899121,2,84718031,67,SLN00EYADH,0,PICK,RDTS000001,61-11-03-04,67,eComm Canada,D000000BUDCA,1
00006XBCR6,DC01,2021-11-02 8:29:01 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER13,PKOCLOSE,262886077,2,81656001,STNPACK-044,SLN00EY8HN,0,WRKS,PACK,STNPACK-044,STNPACK-044-STG,eComm Canada,D000000FG6F0,1
00006XB1UN,DC01,2021-11-02 8:07:19 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262892496,1,81518004,57,SLN00EYAUO,0,PICK,RDTS000001,33-04-02-03,57,eComm Canada,D000000FG970,1
00006XBE48,DC01,2021-11-02 8:37:43 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614580,2920,92127008,12,SLN00EYDVG,0,PICK,RDTS000001,37-09-04-11,12,Replenishment,D000000FG9W9,1
00006XB7N5,DC01,2021-11-02 8:18:04 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82611098,3300,92440005,88,SLN00EXO2D,0,PICK,RDTS000001,06-08-01-03,88,Replenishment,D000000FG9IO,1
00006XBKXN,DC01,2021-11-02 8:58:56 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER19,LSTPCK,262899551,1,79595005,8,SLN00EYJL0,0,PICK,RDTS000001,12-14-01-02,8,eComm USA S321,D000000FGAFP,1
00006XB1IV,DC01,2021-11-02 8:06:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614588,950,91131026,27,SLN00EYB5J,0,PICK,RDTS000001,27-13-02-04,27,Replenishment,D000000FG969,1
00006XBKM1,DC01,2021-11-02 8:57:19 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER16,LSTPCK,262895272,1,84890051,72,SLN00EY9VC,0,PICK,RDTS000001,78-05-03-03,72,eComm USA S321,D000000FGAE2,1
00006XBEE1,DC01,2021-11-02 8:39:38 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER23,PKOCLOSE,262893538,2,77824035,STNPACK-022,SLN00EY8W1,0,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm Canada,D000000FG6OW,1
00006XB0B8,DC01,2021-11-02 8:03:00 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,1110,79135007,8,SLN00EYBD4,0,PICK,RDTS000001,17-04-01-02,8,Replenishment,D000000FG939,1
00006XB1U7,DC01,2021-11-02 8:07:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614588,1290,97561004,109,SLN00EYB1X,0,PICK,RDTS000001,50-12-02-02,109,Replenishment,D000000FG96U,1
00006XBD22,DC01,2021-11-02 8:31:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614590,560,80296001,58,SLN00EYB2Z,0,PICK,RDTS000001,03-06-04-08,58,Replenishment,D000000FG9SC,1
00006XBJBK,DC01,2021-11-02 8:48:19 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262888770,4,66428276,67,SLN00EYAOY,0,PICK,RDTS000001,83-14-03-04,67,eComm Canada,D000000FGA59,1
00006XB64A,DC01,2021-11-02 8:16:35 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,LSTPCK,262900013,2,94505005,111,SLN00EYGAL,0,PICK,RDTS000001,25-07-02-03,111,eComm Canada,D000000FG9H6,1
00006XB63F,DC01,2021-11-02 8:16:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82611098,2300,84572004,27,SLN00EXNZK,0,PICK,RDTS000001,35-21-01-04,27,Replenishment,D000000FG9H5,2
00006XBEG8,DC01,2021-11-02 8:40:36 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614579,10,48560022,35,SLN00EYBG6,0,PICK,RDTS000001,40-15-01-02,35,Replenishment,D000000FG9Y9,1
00006XB20K,DC01,2021-11-02 8:09:04 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,450,75116021,88,SLN00EXO5H,0,PICK,RDTS000001,03-11-04-06,88,Replenishment,D000000FG98U,1
00006XB0IY,DC01,2021-11-02 8:05:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82611098,1330,81378001,8,SLN00EXO7Y,0,PICK,RDTS000001,17-19-03-01,8,Replenishment,D000000FG95F,6
00006XBJAG,DC01,2021-11-02 8:47:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614583,530,78864007,12,SLN00EYDKN,0,PICK,RDTS000001,80-12-04-03,12,Replenishment,D000000FGA4U,1
00006XB61M,DC01,2021-11-02 8:16:30 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER20,PKOCLOSE,262894747,2,82973001,STNPACK-059,SLN00EY8FI,0,WRKS,PACK,STNPACK-059,STNPACK-059-STG,eComm Canada,D000000FG75A,2
00006XBCZ6,DC01,2021-11-02 8:30:30 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614588,1150,94544042,109,SLN00EYB2B,0,PICK,RDTS000001,66-07-02-03,109,Replenishment,D000000FG9RV,1
00006XB1SA,DC01,2021-11-02 8:06:45 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262890991,3,81720003,57,SLN00EY96E,0,PICK,RDTS000001,32-10-02-05,57,eComm Canada,D000000FG96E,1
00006XBD6E,DC01,2021-11-02 8:31:47 AM,02-Nov-21,8,R03,R03,ECOMMERCE,USER8,PKOCLOSE,82612191,1,78271018,STNPACK-027,SLN00EY8XQ,0,WRKS,PACK,STNPACK-027,STNPACK-027-STG,Order Delivery Canada,D000000FG6ES,1
00006XB8YV,DC01,2021-11-02 8:20:51 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER16,LSTPCK,262900418,1,84803056,72,SLN00EYGN2,0,PICK,RDTS000001,47-10-01-02,72,eComm USA S321,D000000FG9L0,1
00006XBKCG,DC01,2021-11-02 8:54:41 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,ASSUMEDPCK,262847980,1,73936029,7,SLN00EYGQI,0,PICK,RDTS000001,70-10-03-03,7,eComm Canada,D000000FGABL,1
00006XBHV4,DC01,2021-11-02 8:45:32 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614583,2080,92130006,12,SLN00EYEFB,0,PICK,RDTS000001,80-19-02-01,12,Replenishment,D000000FGA2O,1
00006XBHU4,DC01,2021-11-02 8:45:16 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,ASSUMEDPCK,262900013,1,84718032,111,SLN00EYGAK,0,PICK,RDTS000001,61-07-02-03,111,eComm Canada,D000000FGA2F,1
00006XB3WI,DC01,2021-11-02 8:14:07 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,ASSUMEDPCK,262893304,3,94555007,7,SLN00EYGRR,0,PICK,RDTS000001,36-19-02-01,7,eComm Canada,D000000FG9EJ,1
00006XBJVH,DC01,2021-11-02 8:51:51 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614579,60,63046197,35,SLN00EYBG1,0,PICK,RDTS000001,44-19-02-05,35,Replenishment,D000000FGA8M,1
00006XB0B5,DC01,2021-11-02 8:03:00 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82611098,3820,96502013,58,SLN00EXO11,0,PICK,RDTS000001,72-03-02-03,58,Replenishment,D000000FG938,1
00006XBKVH,DC01,2021-11-02 8:58:32 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,ASSUMEDPCK,262897356,1,84718031,7,SLN00EYGA1,0,PICK,RDTS000001,73-08-03-02,7,eComm Canada,D000000FGAFB,1
00006XB5VY,DC01,2021-11-02 8:16:19 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262900516,2,94505003,7,SLN00EYGAP,0,PICK,RDTS000001,41F-08-03-03,7,eComm Canada,D000000FG9GY,1
00006XAYHQ,DC01,2021-11-02 8:00:14 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,2450,84943001,35,SLN00EXNZZ,0,PICK,RDTS000001,49-04-01-01,35,Replenishment,D000000FG908,1
00006XBKVB,DC01,2021-11-02 8:58:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614583,280,73495138,12,SLN00EYDO1,0,PICK,RDTS000001,84-21-04-07,12,Replenishment,D000000FGAF9,1
00006XBGCC,DC01,2021-11-02 8:42:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614577,640,76535019,109,SLN00EYF8W,0,PICK,RDTS000001,69-10-02-04,109,Replenishment,D000000FG9ZT,1
00006XBGH3,DC01,2021-11-02 8:43:52 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262866867,6,94293024,67,SLN00EYANI,0,PICK,RDTS000001,77-06-03-01,67,eComm Canada,D000000FGA0R,1
00006XBJWL,DC01,2021-11-02 8:52:02 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614571,690,77399032,12,SLN00EYF2W,0,PICK,RDTS000001,82-16-04-01,12,Replenishment,D000000FGA8U,1
00006XBEGC,DC01,2021-11-02 8:40:37 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262898528,3,70657007,57,SLN00EYAGI,0,PICK,RDTS000001,62-11-01-01,57,eComm Canada,D000000FG9YB,1
00006XBKPZ,DC01,2021-11-02 8:58:05 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614576,970,81303013,27,SLN00EYFN2,0,PICK,RDTS000001,78-15-02-03,27,Replenishment,D000000FGAEU,1
00006XBCAU,DC01,2021-11-02 8:24:43 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER27,PKOCLOSE,262886582,2,91573004,STNPACK-038,SLN00EY8BC,0,WRKS,PACK,STNPACK-038,STNPACK-038-STG,eComm USA S321,D000000FG6QT,1
00006XBCD0,DC01,2021-11-02 8:25:21 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82611098,2630,85165008,8,SLN00EXNXQ,0,PICK,RDTS000001,26-02-03-01,8,Replenishment,D000000F9OQM,1
00006XB0EX,DC01,2021-11-02 8:04:07 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,LSTPCK,262897260,1,94856015,111,SLN00EYGW0,0,PICK,RDTS000001,05-10-04-05,111,eComm Canada,D000000FG946,1
00006XBK0X,DC01,2021-11-02 8:53:00 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER23,PKOCLOSE,262843397,1,84801088,STNPACK-022,SLN00EY8GZ,0,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm Canada,D000000FG6HE,1
00006XBCGW,DC01,2021-11-02 8:27:02 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,ASSUMEDPCK,262893682,2,84831005,111,SLN00EYGSM,0,PICK,RDTS000001,33-16-04-05,111,eComm Canada,D000000FG9PH,1
00006XBB35,DC01,2021-11-02 8:24:04 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262899214,3,78387006,67,SLN00EYADD,0,PICK,RDTS000001,57-18-02-03,67,eComm Canada,D000000FG9MY,1
00006XB0BC,DC01,2021-11-02 8:03:07 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER21,LSTPCK,262900411,1,83366010,54,SLN00EY9XW,0,PICK,RDTS000001,76-07-02-04,54,eComm USA S321,D000000FG93A,1
00006XB6OR,DC01,2021-11-02 8:17:09 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,ASSUMEDPCK,262894443,1,82639094,7,SLN00EYGON,0,PICK,RDTS000001,41G-03-01-04,7,eComm Canada,D000000FG9HM,1
00006XBGDU,DC01,2021-11-02 8:42:59 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER16,LSTPCK,262894848,1,69983379,72,SLN00EYGKX,0,PICK,RDTS000001,68-19-03-05,72,eComm USA S321,D000000FGA00,1
00006XBDCR,DC01,2021-11-02 8:32:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82611098,80,59027004,88,SLN00EXO4G,0,PICK,RDTS000001,16-20-03-05,88,Replenishment,D000000FG9TF,1
00006XBJHU,DC01,2021-11-02 8:49:59 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER17,LSTPCK,262899132,3,82519021,111,SLN00EYGTN,0,PICK,RDTS000001,71-24-03-03,111,eComm USA S321,D000000FGA70,1
00006XB4E7,DC01,2021-11-02 8:14:23 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER18,LSTPCK,262899016,1,79410049,68,SLN00EYADT,0,PICK,RDTS000001,82-04-02-01,68,eComm Canada,D000000FG9EV,1
00006XB1TF,DC01,2021-11-02 8:06:54 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,1670,81185028,8,SLN00EYBE8,0,PICK,RDTS000001,18-13-02-04,8,Replenishment,D000000FG96M,1
